date,species,trap,latitude,longitude,month,day,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,dz,vcts,mifg,vcfg,ra,fu,hz,ts,bcfg,sq,tsra,gr,sn,br,fg+,fg,tavg_7,tavg_30
2009-07-27,culex restuans,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex other,T900,41.974689,-87.890615,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens/restuans,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens/restuans,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens/restuans,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T903,41.957799,-87.930995,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens/restuans,T227,41.728495,-87.60096300000002,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex restuans,T227,41.728495,-87.60096300000002,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-27,culex pipiens,T227,41.728495,-87.60096300000002,7,27,1,84,64,74,61,66,0,9,440,1917,0.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.28571428571429,70.53333333333333
2009-07-31,culex pipiens/restuans,T002,41.95469,-87.800991,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T002,41.95469,-87.800991,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T002,41.95469,-87.800991,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T046,41.891118,-87.65449100000002,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T046,41.891118,-87.65449100000002,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T054,41.921965,-87.632085,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T054,41.921965,-87.632085,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T054,41.921965,-87.632085,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T054,41.921965,-87.632085,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T094,41.720848,-87.666014,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T094,41.720848,-87.666014,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T094,41.720848,-87.666014,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T148,42.01743,-87.68776899999997,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T148,42.01743,-87.68776899999997,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T159,41.732984,-87.649642,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T159,41.732984,-87.649642,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T159,41.732984,-87.649642,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T011,41.944869,-87.832763,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T011,41.944869,-87.832763,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T011,41.944869,-87.832763,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T016,42.011601,-87.81150600000002,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T016,42.011601,-87.81150600000002,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T028,41.986921,-87.689778,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T028,41.986921,-87.689778,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T031,41.801498,-87.763416,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T031,41.801498,-87.763416,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T031,41.801498,-87.763416,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T033,41.906638,-87.701431,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T089,41.723195,-87.64997,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T090,41.868077,-87.666901,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T090,41.868077,-87.666901,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T135,41.662014,-87.72460799999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T135,41.662014,-87.72460799999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T147,41.932094,-87.700117,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T151,41.916265,-87.800515,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T151,41.916265,-87.800515,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T151,41.916265,-87.800515,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T158,41.682587,-87.707973,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T158,41.682587,-87.707973,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T158,41.682587,-87.707973,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T220,41.963976,-87.69181,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T220,41.963976,-87.69181,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T220,41.963976,-87.69181,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex other,T220,41.963976,-87.69181,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T008,42.008314,-87.77792099999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T008,42.008314,-87.77792099999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T008,42.008314,-87.77792099999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T043,41.857402,-87.694991,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T047,41.868142,-87.696269,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T047,41.868142,-87.696269,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T030,41.89923,-87.716788,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T017,41.960616,-87.777189,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T017,41.960616,-87.777189,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T095,41.704336,-87.70373599999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T039,41.911824,-87.726737,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T039,41.911824,-87.726737,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T039,41.911824,-87.726737,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T061,41.801179,-87.679447,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T062,41.800737,-87.71188000000002,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T065,41.778297,-87.752411,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T065,41.778297,-87.752411,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T066,41.77166,-87.703047,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T066,41.77166,-87.703047,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T066,41.77166,-87.703047,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T069,41.768388,-87.678649,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T073,41.773215,-87.60088,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T073,41.773215,-87.60088,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T073,41.773215,-87.60088,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T074,41.822536,-87.66634300000003,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T074,41.822536,-87.66634300000003,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T080,41.754676,-87.612922,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T080,41.754676,-87.612922,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T080,41.754676,-87.612922,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T081,41.821582,-87.62779599999998,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T083,41.754292,-87.590773,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T114,41.798697,-87.736812,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T114,41.798697,-87.736812,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T155,41.776156,-87.778927,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T155,41.776156,-87.778927,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T063,41.82561,-87.726549,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T063,41.82561,-87.726549,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T115,41.673408,-87.599862,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T115,41.673408,-87.599862,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T115,41.673408,-87.599862,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T138,41.72646500000001,-87.585413,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T138,41.72646500000001,-87.585413,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens/restuans,T200,41.678618,-87.559308,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex restuans,T200,41.678618,-87.559308,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
2009-07-31,culex pipiens,T200,41.678618,-87.559308,7,31,1,81,58,70,54,61,0,5,444,1913,0.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.71428571428571,70.8
